merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Mokka Torte Chocolate,26000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Moka Torte Nougat,26000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Cup Cake Vanilla,26000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Pudding Cheese Cake,35000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Mango Cassata,34000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Choco Monkey,34000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Milky O Cake,34000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Tiramisu,35000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Triple Decker,37000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Double Chocolate,37000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Red Velvet,38000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Two Season,40000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Black Forest,35000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Caramel Chocolate,40000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Opera,40000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Peanut Butter Chocolate,35000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Personal,Cookies Cream Layers,39000,,0,Personal Cake
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Strawberry Praline,10000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Dark Ganache Praline,10000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Blueberry Praline,10000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Wafer Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Biscoff Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Tortila Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Potato Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Peanut Butter Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Cookie and Cream Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Coconut Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Éclair Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Guava Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Almond Rosche Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Srawberry Praline,10000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Almond Square Praline,10000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,White Truffle Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Milk Truffle Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Almond Truffle Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Dark Truffle Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Praline,Black Cheezy Praline,11000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Mix Pebbles,30000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Jelly Pebbles,30000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Mango Pebbles,30000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Cranberry Pebbles,30000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Grape Pebbles,30000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Almond Pebbles,30000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Chocoball Meses,9000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Chocoball Original,9000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Lollipop,13000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Mini Tin,32000,,0,Pack
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Tic Tac,37000,,0,Pack
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Cashew Snack,26000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Dark Crackers,26000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Almond Chocolate,26000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Biscuit Choco,33000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Chocostick,45000,,0,Choco Stick Chocolate Isi 5 Pcs
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Choco Strawberry Stick,59000,,0,Choco Stick Strawberry Isi 5 Pcs
"Dapur Cokelat, Cibubur",jakarta,Sweets,Snack,Choco Peanut Stick,59000,,0,Choco Stick Choco Peanut Isi 5 Pcs
"Dapur Cokelat, Cibubur",jakarta,Sweets,Topper Character,Baby Giraffe,18000,,0,"Berat ±50Gr, Tinggi ±7Cm, Lebar ±5Cm"
"Dapur Cokelat, Cibubur",jakarta,Sweets,Topper Character,Baby Iron Man,18000,,0,"Berat ±50Gr, Tinggi ±7Cm, Lebar ±5Cm"
"Dapur Cokelat, Cibubur",jakarta,Sweets,Topper Character,Baby Lion,18000,,0,"Berat ±50Gr, Tinggi ±7Cm, Lebar ±5Cm"
"Dapur Cokelat, Cibubur",jakarta,Sweets,Topper Character,Oddbods,18000,,0,"Berat ±50Gr, Tinggi ±7Cm, Lebar ±5Cm"
"Dapur Cokelat, Cibubur",jakarta,Sweets,Topper Character,Princess Snow White,18000,,0,"Berat ±50Gr, Tinggi ±7Cm, Lebar ±5Cm"
"Dapur Cokelat, Cibubur",jakarta,Sweets,Topper Character,Little Horse,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Cibubur",jakarta,Sweets,Lilin,Lilin Angka,10000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Lilin,Happy Birthday,26000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Lilin,Birthday Girl,21000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Lilin,Birthday Boy,21000,,0,
"Dapur Cokelat, Cibubur",jakarta,Sweets,Spunbound Dapur Cokelat,Spunbound Dapur Cokelat Small,7000,,0,Small
"Dapur Cokelat, Cibubur",jakarta,Sweets,Spunbound Dapur Cokelat,Spunbound Dapur Cokelat Large,9000,,0,Large
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Merchandise,Buku Dapur Cokelat Bercerita,115000,,0,Hard Cover
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Opera,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Two Seasons,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Red Velvet,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Triple Decker,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Double Chocolate,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Pudding Cheese Cake,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Mango Cassata,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Deli Box,Delibox Four in One,350000,,0,10x10cm (Minimal 4 Maksimal 4)
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Drink,Iced Chocolate,21000,,0,Cup/200 ml - Our Signature Iced Chocolate
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Fudge Brownies,94000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Pudding Cheese Cake,175000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Choco Monkey,175000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Tiramisu,192000,,0,Ukuran diameter 15cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Triple Decker,183000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Mango Cassata,183000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Double Chocolate,188000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Red Velvet,203000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Caramel Chocolate,203000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Two Seasons,227000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Opera,227000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Mokka Torte Chocolate,140000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Mokka Torte Nougat,140000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Loaf Cake,Cookies Cream Layers,204000,,0,Ukuran diameter 15 cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Choco Monkey,296000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Pudding Cheese Cake,326000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Triple Decker,321000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Double Chocolate,333000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Red Velvet,373000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Caramel Chocolate,373000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Opera,425000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Two Seasons,425000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Choffety Pudding,221000,,0,Ukuran diameter 18cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Peanut Butter Chocolate,297000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Milky O Cake,320000,,0,Ukuran diameter 18cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Mango Cassata,338000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Regular Cake,Black Forest Cake,314000,,0,Ukuran diameter 18cm
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Premix,Chocoquick,9000,,0,50 gram/pack - Instant Chocolate Drink Powder
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Premix,Sponge Cake Mix Vanilla,19000,,0,200 gram/pack Instant Vanilla Sponge Mix Powder
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Premix,Sponge Cake Mix Chocolate,21000,,0,200 gram/pack Instant Chocolate Sponge Mix Powder
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Premix,Ice Cream Mix Vanilla,27000,,0,200 gram/pack Instant Vanilla Ice Cream and Smoothie Mix Powder
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Premix,Custard Sauce Vanilla,19000,,0,200 gram/pack Instant Vanilla Custard Sauce Mix Powder
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Premix,Chocolate Pudding,26000,,0,200 gram/pack Instant Chocolate Pudding Mix Powder
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Mix Pebbles,30000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Jelly Pebbles,30000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Mango Pebbles,30000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Cranberry Pebbles,30000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Grape Pebbles,30000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Almond Pebbles,30000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Lollipop,13000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Tic Tac,37000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Cashew Snack,26000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Dark Crackers,26000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Almond Chocolate,26000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Biscuit Choco,33000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Chocostick,45000,,0,Choco Stick Chocolate Isi 5 Pcs
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Choco Peanut Stick,59000,,0,Choco Stick Choco Peanut Isi 5 Pcs
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Chocoball Meses,9000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Chocoball Original,9000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Mini Tin,32000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Snack,Choco Strawberry Stick,59000,,0,Choco Stick Strawberry Isi 5 Pcs
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Topper Character,Baby Giraffe,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Topper Character,Baby Iron Man,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Topper Character,Baby Lion,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Topper Character,Oddbods,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Topper Character,Princess Snow White,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Topper Character,Little Horse,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Lilin,Lilin Angka,10000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Lilin,Happy Birthday,26000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Lilin,Birthday Girl,21000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Lilin,Birthday Boy,21000,,0,
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Spunbound Dapur Cokelat,Spunbound Dapur Cokelat Small,7000,,0,Small
"Dapur Cokelat, Ciputat",jakarta,Sweets/Roti/Minuman,Spunbound Dapur Cokelat,Spunbound Dapur Cokelat Large,9000,,0,Large
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Merchandise,Buku Dapur Cokelat Bercerita,115000,,0,Hard Cover
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Opera,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Two Seasons,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Triple Decker,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Double Chocolate,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Red Velvet,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Pudding Cheese Cake,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Mango Cassata,100000,,0,Ukuran 10 x 10 x 6 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Deli Box,Delibox Four in One,350000,,0,10x10cm (Minimal 4 Maksimal 4)
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Drink,Iced Chocolate,21000,,0,Cup/200 ml - Our Signature Iced Chocolate
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Fudge Brownies,94000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Pudding Cheese Cake,175000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Choco Monkey,175000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Tiramisu,192000,,0,Ukuran diameter 15cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Triple Decker,183000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Mango Cassata,183000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Double Chocolate,188000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Red Velvet,203000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Caramel Chocolate,203000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Two Seasons,227000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Opera,227000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Cookies Cream Layers,204000,,0,Ukuran diameter 15 cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Mokka Torte Chocolate,140000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Loaf Cake,Mokka Torte Nougat,140000,,0,Ukuran 10x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Choco Monkey,296000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Pudding Cheese Cake,326000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Triple Decker,321000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Double Chocolate,333000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Mango Cassata,338000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Red Velvet,373000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Caramel Chocolate,373000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Opera,425000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Two Seasons,425000,,0,Ukuran 20x20cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Choffety Pudding,221000,,0,Ukuran diameter 18cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Peanut Butter Chocolate,297000,,0,Ukuran diameter 21cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Milky O Cake,320000,,0,Ukuran diameter 18cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Regular Cake,Black Forest Cake,314000,,0,Ukuran diameter 18cm
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Premix,Sponge Cake Mix Vanilla,19000,,0,200 gram/pack Instant Vanilla Sponge Mix Powder
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Premix,Sponge Cake Mix Chocolate,21000,,0,200 gram/pack Instant Chocolate Sponge Mix Powder
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Premix,Chocolate Pudding,26000,,0,200 gram/pack Instant Chocolate Pudding Mix Powder
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Premix,Chocoquick,9000,,0,50 gram/pack - Instant Chocolate Drink Powder
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Premix,Ice Cream Mix Vanilla,27000,,0,200 gram/pack Instant Vanilla Ice Cream and Smoothie Mix Powder
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Premix,Custard Sauce Vanilla,19000,,0,200 gram/pack Instant Vanilla Custard Sauce Mix Powder
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Jelly Pebbles,30000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Mango Pebbles,30000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Cranberry Pebbles,30000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Grape Pebbles,30000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Lollipop,13000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Tic Tac,37000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Cashew Snack,26000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Dark Crackers,26000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Almond Chocolate,26000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Biscuit Choco,33000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Chocostick,45000,,0,Choco Stick Chocolate Isi 5 Pcs
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Mix Pebbles,30000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Almond Pebbles,30000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Chocoball Meses,9000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Chocoball Original,9000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Mini Tin,32000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Choco Strawberry Stick,59000,,0,Choco Stick Strawberry Isi 5 Pcs
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Snack,Choco Peanut Stick,59000,,0,Choco Stick Choco Peanut Isi 5 Pcs
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Topper Character,Baby Giraffe,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Topper Character,Baby Iron Man,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Topper Character,Baby Lion,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Topper Character,Oddbods,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Topper Character,Princess Snow White,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Topper Character,Little Horse,18000,,0,"Berat ±50gr, Tinggi ±7cm, Lebar ±5cm"
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Lilin,Lilin Angka,10000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Lilin,Happy Birthday,26000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Lilin,Birthday Girl,21000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Lilin,Birthday Boy,21000,,0,
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Spunbound Dapur Cokelat,Spunbound Dapur Cokelat Small,7000,,0,Small
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Spunbound Dapur Cokelat,Spunbound Dapur Cokelat Large,9000,,0,Large
"Dapur Cokelat, Ciracas",jakarta,Minuman/Sweets/Roti,Merchandise,Buku Dapur Cokelat Bercerita,115000,,0,Hard Cover
